time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
2.005,0.26240689991609684,0.8427878380736011,-0.3315737250062069,7.605806991805167,0.34070933190359903,-2.759480055435797,-0.3502976116734776,1.4327632322910198,-2.489742833903807,1,left
2.0069999999999997,0.4659136757645504,0.9926670987260029,-0.19713002256547177,7.658445273138255,0.32856828871539656,-2.769059399157648,-0.2960066819539894,1.2979125401107292,-2.3424245867802505,1,left
2.0069999999999997,0.7686990633648305,0.8195350826319593,-0.80352447406369,7.500810676651893,0.3649668438820199,-2.7387038342661763,0.5584361138299666,-0.7908090097109884,0.03719019326992168,1,left
2.011,0.3835267265382284,1.0554435499588386,0.10143928868532809,7.792392223130595,0.2998946265370035,-2.7972106274571855,0.7553061415357691,-1.2528479620238873,0.5863341971296503,1,left
2.026,-1.3054125528193858,2.0184965189952075,1.39849494191724,7.3689487923715244,0.3903223652178611,-2.7082142352531386,0.5529383794473507,-0.8036021465846626,0.004702152636057957,1,left
2.066,-2.1051310503029814,2.0273704161096093,-0.306601056159175,7.846047253088286,0.2962872405932446,-2.814856265715263,0.7232587090170729,-1.1358005733851044,0.5291781559235422,1,left
2.07,-2.306265622524817,1.9949128116823227,-1.1594666225647057,7.500384798176682,0.34559624929031507,-2.7263853505763747,0.8995159522430816,-1.1417682188283398,1.3625684908454008,1,left
2.072,-1.7785532731159908,1.9189713442688077,-0.5409379703222186,6.842570926106333,0.2058270748071362,-2.5681336482848334,0.9446081936403747,-1.0600025392114483,1.6560323750365569,1,left
2.074,-0.5548510277606994,0.37896404800906536,-1.3809203346099501,7.630743506629174,-0.0710292550575945,-2.701310883306881,0.9684991385139948,-1.369340659437904,1.473613192744056,1,left
2.076,0.31831844475415055,0.22369548790277818,-1.1034450662583846,5.925473869939044,0.4800998618927185,-2.3718227502546796,0.8872067458957019,-0.876134569668706,1.5728528648523812,1,left
2.0909999999999997,1.8487141923096004,1.322305798437912,0.04589215725123463,8.471028897721546,-0.34912192801086644,-2.898937116759866,1.0030803807640853,-1.4559332234566749,1.5277884921223142,1,left
2.092,2.401846351308542,1.169276145975581,0.25347378170550894,5.548710314506259,0.6614780052737123,-2.2475065390516233,1.4526239001362191,-3.808546629388042,1.2571442985116377,1,left
2.093,2.1629673864480274,1.3495402276754564,0.0517062855940574,-7.376722142940622,4.982275596389757,0.5888571865486891,1.5491400169232392,-4.146235117100272,1.278790128538318,1,left
2.103,1.3857883334711407,1.6047230910956203,-0.4098681816853633,-8.560687070186859,5.746160392515016,1.041345396176519,1.4932758161706192,-4.07318218963993,1.2217701321564158,1,left
2.123,-0.530966252679635,0.8154491269520803,-0.6085518528196778,-9.262853501953256,5.375094879553508,0.8848791112057182,1.5097930261254118,-3.9118234311814124,1.3205926949268818,1,left
2.125,-0.8426443821994883,0.6020628689760207,-0.5507577352669497,-6.695309336096113,5.331174152959914,0.7285832370953336,1.394739638379194,-2.46426287647078,1.925005855037499,1,left
2.127,-0.5930476319947489,0.7707626782539343,-0.530795790124841,10.414030313595042,3.077928095495817,-1.3732736674183172,1.394793951922888,-2.2891776571240885,2.1221211147333845,1,left
2.147,-0.7162173238189761,0.6550713692132805,-0.6181915149260327,14.535362826772761,2.6113512186659964,-1.861387961284555,1.3656549442446753,-2.2058025444283866,1.8680240579930576,1,left
