time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
2.266,-0.49863003756926794,0.2949856183053266,-0.11392283341279834,1.5472805770580529,-7.266587335606677,1.9004473980842613,0.0543456503150984,0.19362899774662318,3.053868725814974,2,right
2.267,-0.5095181807197037,0.29652570256392297,-0.1141516443611221,-0.6219656532239067,-5.972802872571917,0.5435483198713535,0.08485284164444301,0.28994642875291754,3.1173688165163256,2,right
2.2969999999999997,-0.6646187942270843,0.4631033009822695,-0.2391808650203766,-0.7473601787976989,-5.8209224778289865,0.42328332292785836,0.05669268856013612,0.23085920947516603,3.025933366305543,2,right
2.299,-0.6976394275847153,0.5046807316145588,-0.2647357923248559,-0.8878579220502969,-5.810074148079291,0.4013228442916776,-0.010292988070200201,0.36954696125565595,2.634769673982148,2,right
2.299,-0.6633641261822435,0.4506987869612062,-0.2340220224324286,-3.1742242428400917,-4.4753446227120985,-0.7912759656860767,-0.02328278926459959,0.3855212972851271,2.4611396375145027,2,right
2.3,-0.6934170376030495,0.5096264187362262,-0.2652663134507807,-3.6866764441730027,-4.1338704690810255,-1.0409434080424385,-0.025695914976765807,0.34448979029832594,2.684863951491155,2,right
2.339,-0.7011664495180183,0.49694789395714756,-0.30674847547313994,-3.1442851912558494,-4.59548636103394,-0.7537227969264308,-0.00410255079936849,0.4015104563813808,2.411555275598399,2,right
2.342,-0.7133783353241718,0.5260701789629405,-0.33031622899082724,-3.6292293486168443,-4.071151822823639,-1.0319934239735906,0.04478963794174677,0.5148709766178521,1.5935294208266606,2,right
2.342,-0.7123992933202425,0.5438030856318382,-0.31337437266349955,-4.087506088785403,-4.256760623984201,-1.3848615239683322,0.10108928283035643,0.5878645472428186,1.2645853112148133,2,right
2.362,-0.7027845698714068,0.45459396047764955,-0.32229753352541474,-4.317456765058719,-3.9787737654152235,-1.5608400785181278,0.039017233586997616,0.509398299100772,1.5812935121283682,2,right
2.394,-0.8184210292726979,0.5316482358543235,-0.3921879583083782,-4.233961329877768,-3.814962867821634,-1.4571266045291418,0.09340737353319287,0.5935750412173555,1.3109205810866222,2,right
2.395,-0.8078970445069754,0.27094078793458587,-0.38439502563718264,-4.194680632522887,-4.672227299092753,-1.4847635918333344,0.4699707374040325,0.9824471348693111,0.34979653400647215,2,right
2.396,-0.7946850743711511,0.5812626996045983,-0.3962481369081085,-5.361149348623153,-3.7998936202837603,-1.877869125035776,0.47718288796210107,1.0850637712892914,0.2677076432497561,2,right
2.416,-0.9041372655200637,1.8326758617035759,-0.497008338938016,-5.331987289327568,-6.352946590798734,-1.7847789169316046,0.485937661505009,0.9606644049140158,0.24252634957321142,2,right
2.416,-0.7814089071519292,2.0502691633363943,-0.49638677210830867,-5.1088917479900395,-3.305929636194725,-1.8853658853339073,0.8473333890709087,0.8610683172616005,-0.5252337659613456,2,right
2.417,-0.9662045490747992,1.9624634784370345,-0.511180000728461,-5.99056743152641,8.86045668755072,-2.528413412863917,0.8042471384350814,0.6546536969283407,-0.6547127500327652,2,right
2.417,-0.7486738356450598,1.911855847544448,-0.4834377647415034,-4.7121235365328,10.954787742671426,-2.460403776081473,0.9089134108248716,0.9004922368767586,-0.5462588108106062,2,right
2.456,0.19691064793739413,1.0405508907780137,-0.2976338588277386,-6.540654862423464,10.196848519507064,-2.676423410584121,0.7484907197478993,0.6492273869751377,-0.6042656019904824,2,right
2.46,0.3035240446797829,0.8233480633491699,-0.26536306760912287,-4.476537311080209,9.520555728202691,-2.330760576265485,-0.09859637248979364,-0.30566011737720916,-0.4417837048809348,2,right
2.461,0.331072027412984,1.054408493190456,-0.2899761517459958,5.032403027324768,1.2685581379519952,-0.6649149735173727,-0.25669612536713227,-0.372581896968361,-0.4032977536630783,2,right
2.489,0.16250281864094163,0.8353075294659714,-0.27344835536611134,5.880304015054368,-1.0605061904546882,-0.30033614063883984,-0.1635830280418913,-0.48685949500854386,-0.45765896639591896,2,right
2.497,-0.9228988624883585,0.6745120177915276,-0.35589484780263725,6.286837218398945,1.221963098637596,-0.5401035794798239,-0.17474169810977047,-0.18321962059032573,-0.4142131242518885,2,right
2.501,-1.2440254748377602,0.49494810069306894,-0.3427397488578273,4.718614561233544,-0.5684920791146844,-0.4672114714948057,0.16383100943372564,1.2669336976472731,-0.2654225315244641,2,right
2.502,-0.9350545539605383,0.6532576472287028,-0.35816006787241395,-6.351970292187454,-2.9326641627408385,-0.8122952290749765,0.27030235185236784,1.7850690744155866,-0.29638019101818713,2,right
2.536,-0.7023869519080529,1.1744804234303872,-0.49391899583895477,-8.4433474751333,-3.1684935898688726,-1.0050251819569573,0.15215687544154494,1.2832747293307873,-0.22852724508789227,2,right
2.539,-0.5118744576343266,1.2616803198450768,-0.5002505094351188,-7.085953588397891,-3.633943738617678,-0.778062415118735,0.042883269135062185,0.6107897561648875,0.1660349713673449,2,right
2.541,-0.6393662738323643,1.2238031089400931,-0.5078102023358022,-7.427643124693645,-2.723908424976455,-0.9602595138933789,-0.02120214796468249,0.3167144912670497,0.2433349017416116,2,right
2.543,-0.5625363242543591,1.2155515327364719,-0.48477855515069335,-3.2626532751334545,2.497715912075895,-2.2568335282920673,-0.001220330327767083,0.47920835007019325,0.1954380465553823,2,right
2.577,-0.3395679379954114,0.9855238346390526,-0.32942808563294945,-2.1193718552713006,3.3209138315336633,-2.19533898841508,0.01930850388002492,0.4316470779740556,0.20525695744261996,2,right
2.5780000000000003,-0.33778732895918606,0.9337175331284606,-0.29050315648967384,-1.1018014233901932,0.1394142773533198,-0.5668864559108382,-0.029688864254944193,0.3933797562818577,0.22794589922994082,2,right
2.5789999999999997,-0.30412821571049287,0.9796214259687382,-0.32616462269848373,0.0944254127131115,0.2392530471827075,-0.3493172257635505,-0.208676399465481,0.2888092286776036,0.48784517145637063,2,right
2.5980000000000003,-0.37322500453725865,0.9500480293078194,-0.29909704401240045,-0.8852461279415228,0.38876276513100483,-0.5423806777801548,-0.2657834184776013,0.15617533168093262,0.5292846172282253,2,right
2.616,-0.5831208175368476,0.9810865623898026,-0.2650924393558396,-0.06407761527603173,0.1303736626040588,-0.4203174856843004,-0.22352622969926972,0.316261200490872,0.49550096153156725,2,right
2.62,-0.7039500950024965,0.9847736065887928,-0.26021282400599377,-0.8561699196666653,0.38956561287183156,-0.4599642783389564,-0.2470156274013774,0.5026091212222783,0.6826235811257151,2,right
2.622,-0.5773729171501321,0.9729575533389965,-0.25567657663356,-3.1941548450603987,0.2634088466608319,0.0024268580832490505,-0.240053561131677,0.7048723887948345,0.6549255732361838,2,right
2.662,-0.25292406485671826,0.966264604480874,-0.20706382287871627,-4.180588605533991,0.40998252013008435,0.07382163556974292,-0.2363566952896662,0.495755412932402,0.6895284346384731,2,right
2.6660000000000004,-0.1626144581570351,0.9564316990767895,-0.19118160300027304,-3.1276953717895415,0.30300669974396216,-0.025367628976133347,-0.2438299254343905,-0.16784530595909897,0.9377200711293874,2,right
2.668,-0.22052766984824942,0.9602259365350022,-0.21018593568345045,-0.24216346785633758,0.1250141826871305,0.6064432096930762,-0.2385998063456474,-0.32980547235992036,0.9810620239056493,2,right
2.6689999999999996,-0.19321598365466852,0.9626550346301754,-0.18859281786020898,0.6188127741139169,0.03317243054163328,0.46600016783630643,-0.23748726101240514,-0.2168889310180444,0.9439635043643417,2,right
2.694,-0.1986025262351595,0.9556711333786103,-0.21207687588473814,0.27645427209791684,-0.3338541873103979,-0.41895555478370305,-0.24664769589842467,-0.27915609111486633,0.9688569679969561,2,right
2.696,-0.14420944448060163,0.9245467103231177,-0.27857034058307417,0.671481056376397,-0.4208806336948729,-0.5446715112585199,-0.23018967638121196,-0.25737709362909866,0.9585823179329293,2,right
2.696,-0.13600200368547,0.9164048667406961,-0.29891963289607115,0.4662698091511041,-0.347148039439262,-0.4599922986884392,-0.17117664465014532,-0.27460071475257064,0.935327751456535,2,right
2.718,-0.1439008945674814,0.9221150312992463,-0.2854211638028066,0.5512184496129054,-0.4050348860105658,-0.4973346646530906,-0.14942315138918172,-0.286674399494914,0.9480833288679315,2,right
2.735,-0.03394565130022512,0.9092572181069549,-0.2590447179022933,0.5308799063539713,-0.3609606196687175,-0.4931291554919872,-0.16848396512193242,-0.2757948888983526,0.9321834504940718,2,right
2.74,-0.05032914338844047,0.9098157961110551,-0.2665416943846636,0.5075267325137609,-0.39451766539236555,-0.494714026665863,-0.1942464514149877,-0.36052019921917067,0.8535892997176955,2,right
2.7430000000000003,-0.02543650605541019,0.9106899087562936,-0.2491877983627602,1.2960384476508104,-0.5496776073950029,-0.26980713630771946,-0.20337495555789126,-0.36339990057965266,0.8537794350748891,2,right
2.785,0.15372573634354408,0.9089717414769194,-0.1627434424042761,1.1417787021786554,-0.5661120920682622,-0.3650411419640096,-0.1977373499602531,-0.35194776255048743,0.8373603872200659,2,right
