time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
2.214,-0.04703087408586011,1.024430882373042,-0.40722029975185914,-14.082006795374635,-2.3927166875832544,-2.3378892585182025,0.5560903680137239,-1.5757229496217222,0.4198817029469878,3,right
2.215,0.07913393647315867,1.011047028212245,-0.3940815588977289,1.9591129322545697,0.7031997918826667,-0.8894427199030028,0.5545090953577616,-2.091728526764112,0.7763610093784299,3,right
2.221,-0.16119943484249116,0.9320715714795212,-0.42421938458174957,5.214484188759049,1.182996803181743,-0.6163291848831877,0.5351414604519829,-1.6437286902180337,0.47315023573425957,3,right
2.237,-0.09844648155923308,0.9066186515050539,-0.4179215614211228,2.712548906972077,0.7995070285445203,-0.8215781328039691,0.5736811382623797,-2.02499881993802,0.7199232427085998,3,right
2.239,0.09597071852699235,0.9033103883095779,-0.3693094585462551,4.268541312486307,1.053734890837258,-0.7026369428955864,0.5207215331596114,-1.7044381666920314,0.5224975695077665,3,right
2.24,0.08998730348718888,0.8774096341136444,-0.3739020117437349,3.543543418393019,0.9123670742106726,-0.7436460429088542,0.32043667374375673,-0.5806420790444201,-0.11330003492883368,3,right
2.24,0.11972083352722576,0.9017193821204864,-0.36316962365297273,3.8123156956442763,1.0058249963663561,-0.6134119366956978,0.2625888953068215,-0.40247504642891674,-0.2252507114745615,3,right
2.258,0.21544260255450565,0.9491653442870889,-0.31860585951458986,3.7608446302041214,0.9129252427077423,-0.585153036217967,0.31182519619337146,-0.4921448089761939,-0.15566670869208976,3,right
2.287,0.18499462509813946,0.9499082470801474,-0.33120771819980216,3.9257198066157697,1.0671078566984464,-0.6068652938711387,0.2744160278478528,-0.48512630476528434,-0.18712594579318742,3,right
2.2880000000000003,0.13742481945254909,0.93115452680906,-0.3475961137885444,3.53845948701669,0.8350479473384484,-0.6026319459570306,0.21007592197417757,-0.8336785799685703,-0.14377375918459318,3,right
2.289,0.178998770237408,0.9473366557558682,-0.3344166498055244,0.37555286633865925,-0.35713664260117706,-0.7724742242420046,0.1938603728424942,-0.9098968667562617,-0.13241193025686818,3,right
2.32,0.14483315695174698,0.9352027732995537,-0.34327935071930415,-0.2039018739791182,-0.6547897072658487,-0.7856543352492119,0.2041787854109474,-0.8396395365778379,-0.14525873833242525,3,right
2.3209999999999997,0.10113404120691463,0.8806746834314383,-0.35897630780607537,0.250061519173646,-0.3933876919730681,-0.7811385823793786,0.19594060666882962,-0.8850151619783775,-0.14121632914850635,3,right
